date,wisata jakarta,tempat wisata jakarta,liburan ke jakarta,hotel jakarta,hotel murah jakarta,penginapan jakarta,booking hotel jakarta,staycation jakarta,tiket pesawat ke jakarta,harga tiket pesawat ke jakarta,penerbangan ke jakarta,bandara soekarno hatta,jadwal penerbangan jakarta,tiket kereta ke jakarta,kereta ke jakarta,jadwal kereta ke jakarta,bus ke jakarta,travel ke jakarta,tol menuju jakarta,kapal ke jakarta,pelabuhan muara angke,wisata pulau seribu,kuliner jakarta,tempat makan jakarta,cafe jakarta,mall jakarta,event jakarta,blok m,grand indonesia,ancol jakarta,monas,tmii,kota tua jakarta,dunia fantasi,ragunan,pulau seribu
2018-10-15,8.22,2.88,0.0,32.46,2.47,0.0,0.0,0.0,2.24,0.0,0.0,10.83,1.49,1.12,4.11,1.12,1.87,0.0,0.0,0.0,0.0,0.0,2.24,1.87,4.86,6.98,2.33,12.22,12.22,3.29,8.22,4.93,1.64,0.0,5.6,2.99
2018-10-16,5.34,0.0,0.0,29.58,2.05,1.12,0.0,0.0,1.49,0.0,0.0,11.95,0.0,1.49,4.48,0.0,1.49,0.0,0.0,0.0,0.0,0.0,1.49,1.49,4.48,7.57,1.75,11.64,13.39,1.64,8.22,4.93,1.64,0.0,5.23,2.99
2018-10-17,5.75,2.05,0.0,28.76,2.47,1.12,0.0,0.0,2.61,0.0,1.49,10.83,1.87,0.0,3.36,1.12,1.49,1.12,0.0,0.0,0.0,0.0,1.49,1.49,3.73,8.73,1.75,11.06,12.22,3.29,9.86,4.93,1.64,0.0,5.98,2.99
2018-10-18,5.34,2.05,0.0,28.35,1.64,1.12,0.0,0.0,1.87,0.0,0.0,11.2,1.12,1.12,5.23,0.0,2.24,1.12,1.12,0.0,0.0,0.0,1.87,1.87,4.11,8.73,1.75,11.06,12.8,3.29,9.86,4.93,1.64,0.0,5.23,3.36
2018-10-19,8.22,3.29,0.0,31.22,2.47,0.0,0.0,0.0,1.87,0.0,0.0,10.83,0.0,0.0,4.11,0.0,1.87,1.87,0.0,0.0,0.0,0.0,1.87,2.61,4.86,8.73,1.16,13.39,13.97,3.29,9.86,4.93,1.64,0.0,5.98,3.36
2018-10-20,9.86,4.52,0.0,30.81,2.47,1.12,0.0,0.0,2.99,1.12,1.12,10.46,1.49,0.0,4.48,1.49,2.24,1.12,0.0,0.0,0.0,0.0,2.99,2.99,7.47,12.22,2.33,14.55,19.21,3.29,14.79,8.22,1.64,0.0,7.47,2.24
2018-10-21,9.45,4.11,0.0,25.47,2.47,1.12,0.0,0.0,2.61,1.12,0.0,10.46,1.49,1.12,5.23,1.12,2.24,1.87,0.0,0.0,0.0,0.0,1.12,2.99,5.6,11.64,1.75,12.22,13.97,1.64,13.15,4.93,1.64,1.12,7.47,3.36
2018-10-22,6.57,2.88,0.0,32.46,2.05,1.49,0.0,0.0,2.99,1.12,1.49,9.71,1.49,1.12,4.11,1.49,1.49,0.0,0.0,0.0,0.0,0.0,1.12,2.24,4.11,7.57,2.33,9.89,11.64,1.64,8.22,4.93,1.64,1.49,5.23,4.11
2018-10-23,5.75,2.47,0.0,32.87,2.05,1.12,0.0,0.0,2.99,1.12,1.87,10.46,1.49,1.49,5.23,1.87,2.24,1.12,0.0,0.0,0.0,0.0,1.49,2.61,4.86,8.15,1.75,11.64,10.48,1.64,8.22,4.93,1.64,0.0,5.98,3.36
2018-10-24,4.52,1.23,0.0,31.22,2.47,1.87,0.0,0.0,1.49,0.0,1.49,10.46,1.87,1.49,4.48,1.12,1.87,0.0,0.0,0.0,0.0,0.0,1.49,2.24,3.73,6.98,2.33,9.89,11.06,1.64,8.22,4.93,1.64,0.0,5.23,4.11
2018-10-25,6.16,2.05,0.0,32.87,2.47,1.87,0.0,0.0,2.24,1.49,0.0,11.2,1.49,1.87,5.6,1.49,2.24,0.0,0.0,0.0,0.0,0.0,1.49,2.61,5.6,7.57,1.16,12.8,15.13,1.64,9.86,6.57,1.64,0.0,5.6,3.36
2018-10-26,8.22,3.7,0.0,41.08,3.29,1.87,0.0,0.0,2.61,0.0,0.0,12.7,1.49,1.49,7.1,1.49,4.11,1.49,0.0,0.0,0.0,0.0,1.49,2.61,6.72,11.06,2.33,13.39,19.79,3.29,16.43,4.93,1.64,1.12,6.72,3.36
2018-10-27,9.86,4.93,0.0,32.87,3.29,2.99,0.0,0.0,2.99,1.12,0.0,11.58,1.87,0.0,4.11,1.49,2.61,1.12,0.0,0.0,0.0,0.0,3.36,4.48,7.1,13.39,2.33,16.88,19.21,3.29,11.5,6.57,3.29,0.0,7.84,3.36
2018-10-28,7.4,3.29,0.0,26.29,2.47,1.87,0.0,0.0,2.24,0.0,1.12,10.46,0.0,1.12,5.23,1.12,2.61,1.49,0.0,0.0,0.0,0.0,2.24,2.99,4.48,11.64,2.33,12.8,15.71,1.64,11.5,6.57,1.64,1.12,7.1,2.61
2018-10-29,4.93,2.47,0.0,25.88,2.05,1.87,0.0,0.0,2.99,1.49,1.87,11.95,2.99,1.87,4.48,1.49,2.24,1.12,0.0,1.12,0.0,0.0,0.75,0.0,2.99,6.4,1.75,10.48,11.06,1.64,8.22,4.93,0.0,0.0,5.23,3.36
2018-10-30,5.75,2.47,0.0,32.46,2.05,2.24,0.0,0.0,2.99,1.49,1.87,11.2,2.24,1.49,5.23,2.24,2.24,0.0,0.0,1.12,0.0,0.0,1.87,1.87,4.48,6.98,2.33,12.22,11.06,1.64,11.5,4.93,1.64,1.12,5.23,2.61
2018-10-31,6.16,2.05,0.0,31.63,2.88,1.49,0.0,0.0,2.99,0.0,1.49,13.82,2.99,1.12,4.86,1.49,2.24,1.49,0.0,0.0,0.0,0.0,1.49,2.61,3.73,8.73,2.91,12.8,12.22,1.64,11.5,4.93,1.64,0.0,5.6,1.87
2018-11-01,5.34,2.88,0.0,33.69,2.88,1.87,0.0,0.0,2.99,2.24,1.12,11.58,2.24,1.49,5.6,1.49,3.36,0.0,0.0,0.0,0.0,0.0,1.49,3.36,3.73,8.73,2.33,11.06,13.97,1.64,9.86,4.93,1.64,0.0,5.98,2.61
2018-11-02,9.45,2.88,0.0,39.03,2.88,1.49,0.0,0.0,1.87,0.0,1.49,11.2,1.49,1.87,6.72,1.87,2.99,1.87,0.0,0.0,0.0,0.0,1.87,2.61,5.23,11.64,2.33,15.13,14.55,1.64,16.43,6.57,1.64,0.0,6.35,2.99
2018-11-03,9.86,4.52,0.0,30.81,2.88,1.49,0.0,0.0,2.24,0.0,1.12,12.7,1.12,1.49,7.1,2.24,2.61,1.49,0.0,0.0,0.0,0.0,3.73,4.11,8.59,11.64,2.33,15.13,19.21,1.64,9.86,6.57,3.29,0.0,7.47,2.61
2018-11-04,9.04,3.7,0.0,32.05,2.47,1.49,0.0,0.0,2.99,1.49,0.0,11.58,1.12,1.87,7.1,2.61,2.24,0.0,0.0,1.49,0.0,0.0,2.61,3.73,6.35,12.8,1.75,13.97,19.79,3.29,11.5,8.22,3.29,1.12,7.84,1.87
2018-11-05,6.98,2.47,0.0,33.69,2.47,1.12,0.0,0.0,1.87,1.49,1.12,11.58,1.87,1.49,5.6,1.12,2.99,0.0,0.0,1.12,0.0,0.0,1.12,1.49,4.86,7.57,2.33,13.97,11.06,1.64,8.22,4.93,1.64,0.0,5.6,2.61
2018-11-06,6.98,3.29,0.0,30.81,2.47,1.87,0.0,0.0,2.61,0.0,1.49,10.83,2.61,1.12,5.23,1.87,1.87,2.61,0.0,0.0,0.0,0.0,2.24,1.49,4.86,6.98,1.16,12.8,11.06,3.29,9.86,3.29,1.64,1.49,6.35,3.36
2018-11-07,6.16,2.05,0.0,32.46,1.64,1.87,0.0,0.0,2.61,1.12,1.49,10.08,1.87,0.0,4.48,0.0,3.36,1.49,0.0,0.0,0.0,0.0,1.12,2.24,4.11,8.15,2.33,12.8,12.22,1.64,9.86,4.93,1.64,0.0,4.48,2.99
2018-11-08,8.63,4.11,0.0,34.51,2.47,1.49,0.0,0.0,2.61,1.49,1.49,10.83,2.24,1.12,4.48,0.0,2.24,1.87,0.0,0.0,1.12,0.0,1.49,1.87,4.86,9.89,2.33,13.39,12.8,1.64,9.86,4.93,1.64,0.0,5.6,2.24
2018-11-09,5.75,2.05,0.0,33.28,3.29,0.0,0.0,0.0,1.87,0.0,1.12,13.07,1.49,1.49,6.35,1.49,2.99,0.0,0.0,0.0,0.0,0.0,1.12,3.73,4.86,10.48,2.91,11.64,15.71,1.64,8.22,4.93,1.64,0.0,5.6,1.87
2018-11-10,9.45,4.52,0.0,31.22,2.47,1.49,0.0,0.0,1.12,0.0,0.0,11.95,0.0,1.49,5.6,1.12,2.61,1.49,0.0,0.0,0.0,0.0,2.24,4.48,7.84,12.8,2.33,16.88,20.37,3.29,14.79,8.22,3.29,0.0,8.59,2.99
2018-11-11,9.45,4.52,0.0,25.88,2.47,1.49,0.0,0.0,2.24,0.0,1.12,12.7,1.87,0.0,4.48,1.87,2.61,1.12,0.0,0.0,0.0,0.0,2.61,2.61,4.48,12.8,2.91,16.3,18.62,1.64,13.15,8.22,1.64,0.0,8.22,3.73
2018-11-12,6.98,2.88,0.0,32.87,2.05,1.49,0.0,0.0,2.61,1.12,1.12,12.7,2.24,1.12,6.35,1.49,2.24,0.0,0.0,0.0,0.0,0.0,1.49,2.24,4.86,8.15,2.33,11.06,11.06,1.64,9.86,4.93,1.64,0.0,4.48,2.61
2018-11-13,5.75,2.88,1.23,33.69,2.47,1.12,0.0,0.0,2.61,0.0,1.12,11.58,1.49,1.87,4.86,0.0,1.87,1.12,0.0,0.0,0.0,0.0,1.49,1.87,4.48,7.57,2.33,10.48,11.64,1.64,9.86,4.93,1.64,0.0,5.6,3.73
2018-11-14,6.57,2.05,0.0,33.69,3.29,2.61,0.0,0.0,1.87,0.0,1.49,9.71,1.49,1.49,4.48,0.0,2.99,1.87,0.0,0.0,0.0,0.0,1.49,2.24,4.86,7.57,2.33,13.97,12.22,1.64,9.86,6.57,1.64,1.49,5.6,2.99
2018-11-15,6.57,2.47,0.0,34.51,2.88,1.49,0.0,0.0,2.61,1.12,1.87,14.19,2.24,1.87,5.6,1.87,2.99,1.87,0.0,0.0,0.0,0.0,1.49,2.61,4.48,9.89,2.33,15.13,13.97,1.64,11.5,6.57,1.64,0.0,5.6,2.61
2018-11-16,7.81,4.11,0.0,32.05,2.47,0.0,0.0,0.0,3.36,1.49,2.24,13.45,2.99,1.49,5.98,0.0,4.11,2.24,0.0,0.0,0.0,0.0,1.12,2.61,5.6,9.89,1.75,15.13,17.46,3.29,11.5,4.93,1.64,0.0,5.98,1.49
2018-11-17,10.68,4.11,0.0,31.22,2.88,0.0,0.0,0.0,1.87,0.0,1.49,13.07,1.12,1.49,6.35,1.49,3.36,0.0,0.0,0.0,0.0,0.0,1.87,4.48,7.84,13.39,2.33,19.21,19.21,3.29,14.79,8.22,3.29,0.0,7.47,2.61
2018-11-18,11.5,5.34,0.0,29.17,1.64,1.49,0.0,0.0,1.49,0.0,1.49,11.95,1.49,1.87,4.48,1.49,2.24,0.0,0.0,0.0,0.0,0.0,3.36,4.48,7.47,12.22,2.33,15.71,19.79,3.29,16.43,8.22,3.29,0.0,8.59,3.36
2018-11-19,11.91,5.75,0.0,32.87,1.64,0.0,0.0,0.0,2.61,1.12,0.0,10.83,2.24,1.87,6.72,1.87,2.99,1.49,0.0,0.0,0.0,0.0,1.87,2.99,5.6,11.06,1.75,15.13,16.3,3.29,27.94,6.57,3.29,0.0,8.96,2.99
2018-11-20,11.09,4.93,0.0,25.47,2.05,0.0,0.0,0.0,2.61,1.12,1.49,10.46,1.49,1.87,7.84,1.87,3.36,1.49,0.0,0.0,0.0,0.0,2.24,3.73,7.1,12.22,1.75,16.3,16.3,3.29,21.36,8.22,1.64,0.0,10.83,3.73
2018-11-21,6.57,2.05,0.0,34.92,2.47,0.0,0.0,0.0,2.61,0.0,1.12,9.71,2.24,2.24,5.6,0.0,2.24,1.12,0.0,0.0,0.0,1.12,1.49,1.49,4.48,6.98,1.75,14.55,11.64,3.29,9.86,4.93,0.0,0.0,5.6,4.86
2018-11-22,6.57,1.64,0.0,36.15,2.05,0.0,0.0,0.0,3.36,1.12,1.12,10.83,1.49,1.87,5.23,0.0,2.61,1.87,0.0,1.49,0.0,0.0,1.12,2.24,4.86,6.4,1.75,12.22,12.22,1.64,9.86,3.29,0.0,0.0,4.11,2.99
2018-11-23,7.81,3.29,0.0,35.74,2.47,0.0,0.0,0.0,2.99,1.49,0.0,12.33,0.0,1.87,6.72,1.87,3.36,2.24,0.0,0.0,0.0,0.0,1.87,2.24,5.23,9.89,2.33,15.71,15.71,3.29,9.86,4.93,1.64,0.0,5.23,3.73
2018-11-24,10.68,4.11,0.0,29.17,2.05,1.12,0.0,0.0,2.24,0.0,1.12,11.95,1.87,1.49,5.98,0.0,2.24,0.0,0.0,0.0,0.0,1.12,4.11,4.48,7.84,12.8,1.75,14.55,22.12,1.64,14.79,6.57,1.64,1.12,7.1,2.99
2018-11-25,9.45,3.29,0.0,28.35,2.05,1.12,0.0,0.0,2.61,0.0,0.0,11.58,1.87,2.24,4.86,0.0,3.36,1.49,0.0,1.49,0.0,0.0,2.99,3.73,7.47,12.8,1.75,13.97,19.21,3.29,14.79,8.22,1.64,0.0,7.84,2.99
2018-11-26,6.57,2.88,0.0,34.1,1.64,0.0,0.0,0.0,2.24,0.0,0.0,10.46,1.49,1.49,5.6,0.0,3.36,0.0,0.0,0.0,0.0,0.0,1.12,2.61,5.6,8.73,1.75,12.8,9.89,3.29,9.86,3.29,1.64,0.0,5.23,3.36
2018-11-27,5.75,2.47,0.0,34.1,2.47,1.49,0.0,0.0,3.36,1.12,0.0,10.83,1.49,1.87,4.86,0.0,2.24,0.0,0.0,0.0,0.0,0.0,1.87,2.61,4.48,8.15,1.75,11.64,11.64,3.29,13.15,3.29,1.64,0.0,4.86,3.36
2018-11-28,7.4,3.29,0.0,33.28,1.64,1.49,0.0,0.0,1.87,1.12,0.0,9.34,1.87,1.49,4.86,1.12,3.36,0.0,0.0,1.12,0.0,0.0,1.12,2.24,5.23,9.31,2.33,12.22,15.13,1.64,18.08,3.29,1.64,0.0,4.86,3.73
2018-11-29,6.16,2.88,0.0,36.98,3.29,1.12,0.0,0.0,2.61,0.0,1.49,10.08,1.87,1.87,5.6,1.12,2.99,1.12,0.0,0.0,0.0,0.0,1.49,1.87,4.11,9.31,1.16,12.8,14.55,3.29,24.65,4.93,1.64,0.0,5.98,2.61
2018-11-30,8.22,2.47,0.0,35.74,2.47,1.49,0.0,0.0,2.24,1.49,1.87,12.33,2.24,2.61,6.72,0.0,3.36,1.49,0.0,0.0,0.0,0.0,1.49,2.99,5.98,10.48,1.16,13.97,14.55,1.64,44.37,4.93,0.0,0.0,5.98,2.61
2018-12-01,8.22,3.7,0.0,36.98,3.29,1.87,0.0,0.0,2.24,0.0,0.0,11.2,1.12,1.87,6.35,1.87,3.36,0.0,0.0,0.0,0.0,0.0,2.24,4.11,7.84,13.97,1.75,15.71,18.04,3.29,126.54,6.57,3.29,0.0,8.22,3.36
2018-12-02,7.81,3.7,0.0,28.76,2.05,0.0,0.0,0.0,2.61,0.0,0.0,9.71,1.87,1.12,5.98,1.49,3.73,0.0,0.0,0.0,0.0,0.0,2.61,2.61,7.1,14.55,1.75,15.13,13.97,3.29,164.34,6.57,1.64,1.12,7.47,3.73
2018-12-03,5.75,2.47,0.0,36.56,2.88,1.49,0.0,0.0,2.24,1.12,1.49,11.2,1.49,1.49,4.11,1.12,2.61,1.49,0.0,1.12,0.0,0.0,0.0,1.49,5.23,6.98,1.75,11.06,11.06,1.64,41.08,1.64,1.64,0.0,4.86,3.73
2018-12-04,5.34,3.7,0.0,37.39,2.47,1.49,0.0,0.0,2.24,1.49,1.49,11.58,0.0,1.49,5.23,1.12,2.61,1.87,0.0,0.0,0.0,0.0,1.12,2.99,5.23,8.15,0.0,11.64,11.64,1.64,24.65,3.29,1.64,0.0,5.98,3.36
2018-12-05,6.16,2.88,0.0,38.62,2.88,1.49,0.0,0.0,3.36,1.49,0.0,11.58,1.87,1.87,6.35,1.49,2.99,1.49,0.0,0.0,0.0,0.0,1.12,2.24,4.11,9.31,1.75,11.06,11.06,1.64,24.65,4.93,1.64,0.0,5.98,3.73
2018-12-06,6.98,3.29,0.0,40.26,3.29,1.49,0.0,0.0,1.87,1.49,0.0,11.2,1.87,1.49,5.6,1.12,3.73,1.12,0.0,0.0,0.0,0.0,1.87,3.73,5.23,9.31,1.75,11.06,13.39,3.29,18.08,3.29,1.64,1.12,6.72,2.61
2018-12-07,7.81,3.29,1.23,39.85,2.47,1.49,0.0,0.0,3.36,1.12,0.0,11.58,1.87,2.61,5.23,1.87,4.11,1.49,0.0,0.0,0.0,0.0,1.12,1.12,5.98,11.06,2.33,13.39,16.3,3.29,16.43,4.93,1.64,0.0,7.47,2.61
2018-12-08,11.91,4.93,0.0,36.56,4.52,2.24,0.0,0.0,2.61,1.87,0.0,12.7,1.87,1.87,7.84,2.24,4.86,1.49,0.0,0.0,0.0,0.0,2.24,4.11,7.47,13.97,2.33,15.71,22.7,4.93,18.08,8.22,3.29,0.0,9.34,5.23
2018-12-09,9.45,4.11,0.0,32.87,2.88,0.0,0.0,0.0,2.24,1.49,1.49,11.2,1.49,1.87,4.86,0.0,3.73,1.12,0.0,0.0,0.0,0.0,2.24,3.36,5.98,13.39,2.33,13.97,20.37,3.29,19.72,6.57,3.29,1.87,8.96,2.99
2018-12-10,8.63,3.7,0.0,36.15,2.05,1.49,0.0,0.0,2.24,1.12,0.0,11.95,2.24,1.12,5.6,1.87,3.36,0.0,0.0,0.0,0.0,0.0,1.49,2.24,4.86,10.48,1.75,12.8,13.39,1.64,11.5,4.93,1.64,0.0,5.6,4.11
2018-12-11,8.22,4.52,0.0,36.56,2.88,1.12,0.0,0.0,2.61,1.49,1.12,10.83,1.87,2.61,4.86,1.87,3.36,1.49,0.0,0.0,0.0,0.0,1.87,3.36,4.48,9.89,2.91,12.8,13.39,3.29,11.5,6.57,1.64,0.0,5.23,2.61
2018-12-12,5.75,2.47,0.0,34.92,3.29,1.49,0.0,0.0,2.61,0.0,1.12,11.95,1.49,2.24,5.23,1.87,2.61,1.49,0.0,0.0,0.0,0.0,1.49,2.61,5.23,8.73,1.75,14.55,13.39,1.64,13.15,4.93,1.64,0.0,6.72,3.73
2018-12-13,10.68,4.52,0.0,36.15,3.29,0.0,0.0,0.0,2.99,1.49,0.0,12.7,1.12,2.61,6.35,2.61,4.86,0.0,0.0,1.12,0.0,0.0,1.87,1.49,5.23,11.06,2.33,13.39,17.46,3.29,9.86,4.93,1.64,0.0,8.22,2.99
2018-12-14,9.45,4.11,0.0,38.21,2.88,1.49,0.0,0.0,2.99,1.49,1.12,12.33,2.24,1.87,6.72,1.49,4.11,2.61,0.0,0.0,0.0,0.0,1.49,4.11,7.47,12.22,2.33,14.55,20.95,3.29,13.15,3.29,1.64,0.0,8.59,4.11
2018-12-15,12.56,6.06,0.0,35.51,3.46,2.02,0.0,0.0,2.83,0.0,2.43,13.34,0.0,3.23,7.68,1.62,3.64,1.62,0.0,0.0,0.0,0.0,2.43,4.45,7.68,14.96,2.43,17.78,21.83,2.89,15.88,5.77,2.89,0.0,10.51,3.64
2018-12-16,14.72,6.5,0.0,36.38,2.6,0.0,0.0,0.0,2.43,1.62,0.0,12.53,0.0,2.83,6.87,2.02,3.64,1.21,0.0,0.0,0.0,0.0,2.43,3.64,6.87,17.38,2.83,13.34,23.04,4.33,15.88,7.94,2.89,0.0,11.32,5.25
2018-12-17,12.99,6.06,0.0,38.54,3.03,1.21,0.0,0.0,2.43,1.21,1.62,12.93,2.43,2.02,6.87,1.62,2.43,2.02,0.0,0.0,0.0,0.0,2.43,3.64,7.28,13.34,1.62,12.53,16.57,4.33,13.71,9.38,2.17,1.21,8.89,5.25
2018-12-18,13.86,6.93,0.0,37.68,2.6,1.21,0.0,0.0,3.64,1.21,0.0,13.74,2.43,2.02,6.47,2.02,5.25,2.43,0.0,1.21,0.0,0.0,1.62,2.83,6.47,13.34,2.43,14.15,17.38,4.33,12.27,6.5,2.17,0.0,8.08,5.25
2018-12-19,13.43,6.93,0.0,36.38,1.3,1.62,0.0,0.0,4.45,0.0,1.21,14.55,2.83,3.23,6.47,1.62,4.85,2.43,0.0,0.0,0.0,0.0,1.21,2.43,5.25,11.32,1.62,15.36,16.98,4.33,11.55,7.94,1.44,0.0,10.1,4.85
2018-12-20,17.32,7.36,0.0,38.54,3.46,1.62,0.0,0.0,1.62,0.0,1.21,13.74,1.62,2.83,7.68,2.02,4.85,2.43,0.0,0.0,0.0,1.21,2.02,3.23,5.66,10.91,2.02,14.55,20.61,5.77,12.99,7.94,2.17,0.0,9.3,5.66
2018-12-21,16.89,8.23,0.0,38.54,3.03,2.02,0.0,0.0,3.64,1.62,0.0,14.96,2.02,2.02,8.08,1.62,5.66,2.83,0.0,1.62,0.0,0.0,2.02,3.64,6.87,15.76,2.83,14.96,21.83,4.33,14.44,9.38,3.61,0.0,10.91,7.28
2018-12-22,23.82,9.96,0.0,39.84,3.9,2.43,0.0,0.0,3.23,1.62,1.62,13.74,0.0,2.83,7.28,2.43,6.87,2.43,0.0,0.0,0.0,0.0,4.04,4.04,8.08,20.61,2.83,17.78,24.25,6.5,19.49,12.99,4.33,1.62,16.57,6.87
2018-12-23,24.25,10.39,0.0,33.35,2.6,1.62,0.0,0.0,2.43,1.62,0.0,12.93,1.62,2.02,7.68,2.02,4.45,2.02,0.0,0.0,0.0,0.0,3.23,5.66,7.68,18.59,2.83,13.74,23.44,5.77,20.93,15.16,3.61,0.0,23.04,7.28
2018-12-24,28.15,13.86,0.0,30.31,3.03,1.62,0.0,0.0,3.23,1.62,2.02,11.32,1.21,2.02,8.08,2.43,4.45,2.43,0.0,0.0,0.0,0.0,4.45,4.85,8.49,21.42,2.43,15.76,20.61,5.77,23.1,16.6,7.22,1.21,23.04,4.45
2018-12-25,25.98,13.86,0.0,30.31,1.73,0.0,0.0,0.0,2.83,1.62,1.21,12.53,1.21,2.02,6.06,1.62,5.25,2.43,0.0,0.0,0.0,0.0,3.64,4.85,8.89,19.4,2.83,13.74,21.42,5.05,18.04,15.16,5.05,0.0,21.02,3.64
2018-12-26,19.05,8.23,0.0,34.65,2.6,0.0,0.0,0.0,2.43,1.21,0.0,10.91,2.02,1.62,5.66,1.62,3.23,1.62,0.0,0.0,0.0,0.0,2.83,3.23,6.06,13.74,2.02,14.15,16.17,3.61,16.6,10.1,5.05,1.21,14.15,3.23
2018-12-27,16.46,8.23,0.0,38.54,3.46,1.21,0.0,0.0,2.43,0.0,1.21,10.91,1.62,2.02,6.47,0.0,4.45,2.02,0.0,0.0,0.0,0.0,3.23,4.04,8.08,13.34,2.43,15.76,19.4,4.33,17.32,10.1,3.61,1.62,14.15,3.23
2018-12-28,20.35,9.96,0.0,36.38,2.6,1.62,0.0,0.0,2.02,1.62,1.21,13.34,0.0,2.02,6.47,0.0,4.45,2.83,0.0,0.0,0.0,0.0,3.23,3.23,7.28,14.55,2.83,14.96,19.0,2.89,16.6,10.83,4.33,0.0,16.17,3.23
2018-12-29,23.82,11.26,0.0,39.84,4.33,0.0,0.0,0.0,2.83,0.0,1.21,11.32,0.0,1.21,6.06,1.21,3.64,1.62,0.0,0.0,0.0,0.0,4.45,6.06,10.1,19.81,2.83,15.36,22.23,4.33,23.82,15.16,5.77,1.21,20.21,2.83
2018-12-30,24.68,12.56,0.0,37.68,3.9,0.0,0.0,0.0,2.02,1.21,1.21,10.1,1.62,2.43,7.28,1.21,5.25,0.0,0.0,0.0,0.0,0.0,2.83,5.25,9.3,18.19,2.43,15.76,22.23,5.05,31.04,16.6,6.5,0.0,25.87,3.23
2018-12-31,20.35,9.09,0.0,43.31,3.03,2.83,0.0,0.0,2.83,1.21,0.0,8.89,2.02,1.62,6.47,2.02,4.04,1.21,0.0,0.0,0.0,0.0,2.83,3.64,10.51,18.19,4.04,14.96,21.42,9.38,72.18,20.93,6.5,0.0,19.0,1.62
2019-01-01,31.18,16.46,0.0,28.15,1.73,0.0,0.0,0.0,2.02,0.0,0.0,11.72,0.0,1.21,7.68,2.83,4.45,1.21,0.0,0.0,0.0,0.0,4.85,6.87,9.3,22.23,2.02,17.38,21.42,5.05,36.09,21.65,8.66,0.0,31.93,2.43
2019-01-02,12.99,6.06,0.0,29.45,2.6,0.0,0.0,0.0,3.64,1.21,0.0,10.91,1.21,2.02,6.06,2.02,4.85,2.02,0.0,1.21,0.0,0.0,2.02,3.64,7.28,12.53,1.62,15.76,14.55,2.17,15.16,12.27,3.61,1.62,16.57,1.62
2019-01-03,11.69,4.76,0.0,27.72,2.17,1.21,0.0,0.0,2.43,0.0,1.21,10.51,1.62,1.62,5.66,1.21,3.23,1.62,0.0,0.0,0.0,0.0,2.43,3.23,5.25,14.15,1.62,14.96,14.96,2.17,14.44,7.94,3.61,0.0,11.72,1.62
2019-01-04,11.69,4.76,0.0,29.45,2.6,1.21,0.0,0.0,3.64,1.62,0.0,10.1,0.0,2.43,6.06,1.62,3.64,1.62,0.0,0.0,0.0,0.0,2.02,3.64,6.87,12.13,2.02,16.17,16.57,1.44,11.55,7.22,5.05,0.0,10.91,3.23
2019-01-05,12.99,5.63,0.0,23.39,2.17,1.21,0.0,0.0,2.83,1.62,1.21,10.1,1.62,1.62,5.66,1.21,2.43,0.0,0.0,0.0,0.0,0.0,3.23,6.06,7.28,14.55,2.43,18.19,18.19,1.44,13.71,10.1,5.77,1.21,10.91,1.21
2019-01-06,9.96,4.76,0.0,23.82,2.17,0.0,0.0,0.0,2.83,0.0,0.0,11.72,1.62,1.62,3.64,0.0,4.04,1.21,0.0,0.0,0.0,0.0,2.02,4.04,5.25,10.91,0.0,15.76,17.38,2.17,14.44,7.94,3.61,0.0,12.53,1.21
2019-01-07,8.23,3.03,0.0,23.39,1.3,0.0,0.0,0.0,2.43,0.0,0.0,11.32,0.0,1.62,4.85,1.62,3.23,0.0,0.0,0.0,0.0,0.0,0.0,2.83,4.45,7.28,1.62,12.53,9.7,1.44,9.38,4.33,2.17,0.0,6.47,1.62
2019-01-08,6.06,2.6,0.0,27.28,3.03,0.0,0.0,0.0,3.23,1.62,0.0,9.3,1.62,1.21,4.45,1.21,2.43,1.21,0.0,0.0,0.0,0.0,1.21,1.21,5.66,6.87,1.21,11.72,12.53,2.89,10.1,5.05,0.72,0.0,8.89,2.83
2019-01-09,8.23,3.46,0.0,31.61,2.17,1.21,0.0,0.0,2.02,0.0,0.0,8.49,2.02,1.21,4.04,0.0,2.43,1.21,1.21,0.0,0.0,0.0,1.21,2.43,5.25,6.87,1.21,10.91,12.13,2.17,9.38,5.05,1.44,0.0,7.28,1.21
2019-01-10,6.93,3.9,0.0,29.45,1.73,1.21,0.0,0.0,2.83,1.62,1.21,9.3,1.62,2.02,4.85,1.62,2.02,1.62,0.0,0.0,0.0,0.0,2.02,1.21,4.45,8.49,1.21,10.91,11.32,2.89,10.1,4.33,2.89,0.0,6.06,1.62
2019-01-11,6.06,2.17,0.0,29.88,2.6,0.0,0.0,0.0,4.04,2.43,0.0,8.89,1.21,1.21,6.06,2.02,3.23,1.62,0.0,0.0,0.0,0.0,1.21,3.23,5.25,10.1,0.0,14.15,11.72,1.44,10.1,5.77,1.44,0.0,6.47,2.02
2019-01-12,10.39,4.33,0.0,28.15,2.6,1.21,0.0,0.0,2.83,2.02,1.21,10.1,0.0,2.43,5.25,2.02,2.43,1.62,0.0,0.0,0.0,0.0,4.04,4.45,7.68,12.13,1.21,16.98,19.0,2.17,12.27,7.22,3.61,0.0,7.68,2.83
